Code,Date,Time,Temperature,Wind,Noise,Cloud,Time.obs,Bird.code,Bird.sci,Bird.gen,Bird.sp,Behaviour,Behaviour.type,Plant.common,Plant.sci,Plant.genus,Plant.sp,DBH,Notes
S15,29/5/2024,07:54:00,13,2,,1,08:01:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
S15,29/5/2024,07:54:00,13,2,,1,08:01:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Silver maple,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,21,
S15,29/5/2024,07:54:00,13,2,,1,08:01:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
S15,29/5/2024,07:54:00,13,2,,1,08:05:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
S15,29/5/2024,07:54:00,13,2,,1,08:05:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
S14,29/5/2024,08:41:00,13,2,,1,08:46:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Littleleaf linden,Tilia cordata,Tilia,cordata,66,
S14,29/5/2024,08:41:00,13,2,,1,08:57:00,CHSP,Spizella passerina,Spizella,passerina,Vocalising,Vocalisation,Blue spruce,Picea pungens,Picea,pungens,45,
S18,29/5/2024,09:20:00,13,2,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
S01,30/5/2024,07:03:00,11,1,,1,07:14:00,AMGO,Spinus tristis,Spinus,tristis,Glean,Foraging,Silver maple,Acer saccharinum,Acer,saccharinum,75,
S02,30/5/2024,07:40:00,11,1,,1,07:49:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Honey locust,Gleditsia triacanthos,Gleditsia,triacanthos,5,
S02,30/5/2024,07:40:00,11,1,,1,07:50:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Ground,NA,NA,NA,NA,
S02,30/5/2024,07:40:00,11,1,,1,07:56:00,BCCH,Poecile atricapillus,Poecile,atricapillus,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,60,
S02,30/5/2024,07:40:00,11,1,,1,08:00:00,AMRO,Turdus migratorius,Turdus,migratorius,Inactive rest,Inactive rest,Red oak,Quercus rubra,Quercus,rubra,54,
S02,30/5/2024,07:40:00,11,1,,1,08:00:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Red oak,Quercus rubra,Quercus,rubra,54,
S06,31/5/2024,09:03:00,15,2,,1,09:03:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
S06,31/5/2024,09:03:00,15,2,,1,09:04:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
S06,31/5/2024,09:03:00,15,2,,1,09:04:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
S06,31/5/2024,09:03:00,15,2,,1,09:06:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
S06,31/5/2024,09:03:00,15,2,,1,09:06:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
S06,31/5/2024,09:03:00,15,2,,1,09:12:00,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Inactive rest,Inactive rest,Common hackberry,Celtis occidentalis,Celtis,occidentalis,42,
S06,31/5/2024,09:03:00,15,2,,1,09:12:00,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Inactive rest,Inactive rest,Common hackberry,Celtis occidentalis,Celtis,occidentalis,42,
S06,31/5/2024,09:03:00,15,2,,1,09:12:00,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Peck,Foraging,Ground,NA,NA,NA,NA,
S06,31/5/2024,09:03:00,15,2,,1,09:12:00,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Peck,Foraging,Ground,NA,NA,NA,NA,
S06,31/5/2024,09:03:00,15,2,,1,09:13:00,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,Common hackberry,Celtis occidentalis,Celtis,occidentalis,42,
S06,31/5/2024,09:03:00,15,2,,1,09:22:00,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Inactive rest,Inactive rest,Common hackberry,Celtis occidentalis,Celtis,occidentalis,42,
S13,31/5/2024,10:04:00,19,2,,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
S10,3/6/2024,07:20:00,21,2,,1,07:21:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Silver maple,Acer saccharinum,Acer,saccharinum,105,
S10,3/6/2024,07:20:00,21,2,,1,07:23:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Silver maple,Acer saccharinum,Acer,saccharinum,105,
S10,3/6/2024,07:20:00,21,2,,1,07:25:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Silver maple,Acer saccharinum,Acer,saccharinum,105,
S10,3/6/2024,07:20:00,21,2,,1,07:25:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,105,
S10,3/6/2024,07:20:00,21,2,,1,07:33:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Silver maple,Acer saccharinum,Acer,saccharinum,105,
S10,3/6/2024,07:20:00,21,2,,1,07:33:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Silver maple,Acer saccharinum,Acer,saccharinum,105,
S10,3/6/2024,07:20:00,21,2,,1,07:34:00,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,Silver maple,Acer saccharinum,Acer,saccharinum,105,
S10,3/6/2024,07:20:00,21,2,,1,07:37:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Norway maple,Acer platanoides,Acer,platanoides,40,
S10,3/6/2024,07:20:00,21,2,,1,07:39:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Sugar maple,Acer saccharum,Acer,saccharum,40,
S10,3/6/2024,07:20:00,21,2,,1,07:39:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Sugar maple,Acer saccharum,Acer,saccharum,40,
S10,3/6/2024,07:20:00,21,2,,1,07:40:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
S09,3/6/2024,08:22:00,21,2,,1,08:22:00,AMRO,Turdus migratorius,Turdus,migratorius,Inactive rest,Inactive rest,Ground,NA,NA,NA,NA,
S09,3/6/2024,08:22:00,21,2,,1,08:25:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Common hackberry,Celtis occidentalis,Celtis,occidentalis,6,
S09,3/6/2024,08:22:00,21,2,,1,08:29:00,AMRO,Turdus migratorius,Turdus,migratorius,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,83,
S09,3/6/2024,08:22:00,21,2,,1,08:30:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,49,
S09,3/6/2024,08:22:00,21,2,,1,08:31:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,83,
S09,3/6/2024,08:22:00,21,2,,1,08:32:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,83,
S09,3/6/2024,08:22:00,21,2,,1,08:33:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,83,
S09,3/6/2024,08:22:00,21,2,,1,08:33:00,HOSP,Passer domesticus,Passer,domesticus,Glean,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,83,
S09,3/6/2024,08:22:00,21,2,,1,08:33:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,83,
S09,3/6/2024,08:22:00,21,2,,1,08:37:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,38,
S15,3/6/2024,09:19:00,22,2,,1,09:32:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,European linden,Tilia europaea,Tilia,europaea,53,
S15,3/6/2024,09:19:00,22,2,,1,09:33:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,21,
S15,3/6/2024,09:19:00,22,2,,1,09:35:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Gape,Foraging,Ground,NA,NA,NA,NA,
S15,3/6/2024,09:19:00,22,2,,1,09:37:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Inactive rest,Inactive rest,Ground,NA,NA,NA,NA,
S07,3/6/2024,09:54:00,22,2,,1,09:56:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Glean,Foraging,Ground,NA,NA,NA,NA,
S07,3/6/2024,09:54:00,22,2,,1,09:56:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Gape,Foraging,Ground,NA,NA,NA,NA,
S07,3/6/2024,09:54:00,22,2,,1,09:57:00,AMRO,Turdus migratorius,Turdus,migratorius,Inactive rest,Inactive rest,Silver maple,Acer saccharinum,Acer,saccharinum,82,
S07,3/6/2024,09:54:00,22,2,,1,09:57:00,AMRO,Turdus migratorius,Turdus,migratorius,Inactive rest,Inactive rest,Silver maple,Acer saccharinum,Acer,saccharinum,82,
S07,3/6/2024,09:54:00,22,2,,1,09:57:00,AMRO,Turdus migratorius,Turdus,migratorius,Peck,Foraging,Silver maple,Acer saccharinum,Acer,saccharinum,82,
S07,3/6/2024,09:54:00,22,2,,1,09:57:00,AMRO,Turdus migratorius,Turdus,migratorius,Inactive rest,Inactive rest,Silver maple,Acer saccharinum,Acer,saccharinum,82,
S07,3/6/2024,09:54:00,22,2,,1,09:57:00,AMRO,Turdus migratorius,Turdus,migratorius,Preening,Grooming,Silver maple,Acer saccharinum,Acer,saccharinum,82,
S07,3/6/2024,09:54:00,22,2,,1,09:57:00,AMRO,Turdus migratorius,Turdus,migratorius,Peck,Foraging,Silver maple,Acer saccharinum,Acer,saccharinum,82,
S07,3/6/2024,09:54:00,22,2,,1,10:00:00,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Inactive rest,Inactive rest,Silver maple,Acer saccharinum,Acer,saccharinum,87,
S07,3/6/2024,09:54:00,22,2,,1,10:03:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Gape,Foraging,Ground,NA,NA,NA,NA,
S07,3/6/2024,09:54:00,22,2,,1,10:04:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Inactive rest,Inactive rest,Silver maple,Acer saccharinum,Acer,saccharinum,107,
S07,3/6/2024,09:54:00,22,2,,1,10:04:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Preening,Grooming,Silver maple,Acer saccharinum,Acer,saccharinum,107,
S07,3/6/2024,09:54:00,22,2,,1,10:08:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Occupying nest,Reproduction,Silver maple,Acer saccharinum,Acer,saccharinum,107,
S07,3/6/2024,09:54:00,22,2,,1,10:10:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Inactive rest,Inactive rest,Silver maple,Acer saccharinum,Acer,saccharinum,107,
S19,4/6/2024,07:21:00,18,2,,1,07:26:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Norway maple,Acer platanoides,Acer,platanoides,47,
S08,4/6/2024,08:15:00,18,2,,1,08:16:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Gape,Foraging,Ground,NA,NA,NA,NA,
S08,4/6/2024,08:15:00,18,2,,1,08:16:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Gape,Foraging,Ground,NA,NA,NA,NA,
S08,4/6/2024,08:15:00,18,2,,1,08:16:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Gape,Foraging,Ground,NA,NA,NA,NA,
S08,4/6/2024,08:15:00,18,2,,1,08:17:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Inactive rest,Inactive rest,Ground,NA,NA,NA,NA,
S08,4/6/2024,08:15:00,18,2,,1,08:17:00,AMCR,Corvus brachyrhynchos,Corvus,brachyrhynchos,Preening,Grooming,Norway maple,Acer platanoides,Acer,platanoides,73,
S08,4/6/2024,08:15:00,18,2,,1,08:17:00,AMCR,Corvus brachyrhynchos,Corvus,brachyrhynchos,Inactive rest,Inactive rest,Norway maple,Acer platanoides,Acer,platanoides,73,
S08,4/6/2024,08:15:00,18,2,,1,08:17:00,AMCR,Corvus brachyrhynchos,Corvus,brachyrhynchos,Vocalising,Vocalisation,Norway maple,Acer platanoides,Acer,platanoides,73,
S08,4/6/2024,08:15:00,18,2,,1,08:18:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Inactive rest,Inactive rest,Norway maple,Acer platanoides,Acer,platanoides,73,
S08,4/6/2024,08:15:00,18,2,,1,08:18:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Inactive rest,Inactive rest,Norway maple,Acer platanoides,Acer,platanoides,73,
S08,4/6/2024,08:15:00,18,2,,1,08:18:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Inactive rest,Inactive rest,Norway maple,Acer platanoides,Acer,platanoides,73,
S08,4/6/2024,08:15:00,18,2,,1,08:18:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Inactive rest,Inactive rest,Norway maple,Acer platanoides,Acer,platanoides,73,
S08,4/6/2024,08:15:00,18,2,,1,08:20:00,AMCR,Corvus brachyrhynchos,Corvus,brachyrhynchos,Preening,Grooming,Norway maple,Acer platanoides,Acer,platanoides,73,
S08,4/6/2024,08:15:00,18,2,,1,08:25:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Norway maple,Acer platanoides,Acer,platanoides,73,
S08,4/6/2024,08:15:00,18,2,,1,08:29:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Vocalising,Vocalisation,Norway maple,Acer platanoides,Acer,platanoides,73,
S08,4/6/2024,08:15:00,18,2,,1,08:29:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Inactive rest,Inactive rest,Norway maple,Acer platanoides,Acer,platanoides,73,
S08,4/6/2024,08:15:00,18,2,,1,08:29:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Inactive rest,Inactive rest,Norway maple,Acer platanoides,Acer,platanoides,73,
S08,4/6/2024,08:15:00,18,2,,1,08:29:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Gape,Foraging,Ground,NA,NA,NA,NA,
S08,4/6/2024,08:15:00,18,2,,1,08:29:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Gape,Foraging,Ground,NA,NA,NA,NA,
S08,4/6/2024,08:15:00,18,2,,1,08:29:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Gape,Foraging,Ground,NA,NA,NA,NA,
S08,4/6/2024,08:15:00,18,2,,1,08:31:00,CHSP,Spizella passerina,Spizella,passerina,Peck,Foraging,Ground,NA,NA,NA,NA,
S08,4/6/2024,08:15:00,18,2,,1,08:33:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Ground,NA,NA,NA,NA,
S08,4/6/2024,08:15:00,18,2,,1,08:35:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Freeman maple,Acer freemanii,Acer,freemanii,37,
S20,4/6/2024,09:12:00,19,2,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
S21,4/6/2024,09:46:00,20,2,,1,10:02:00,AMRO,Turdus migratorius,Turdus,migratorius,Inactive rest,Inactive rest,Ground,NA,NA,NA,NA,
S17,5/6/2024,08:46:00,21,2,,1,09:01:00,AMRO,Turdus migratorius,Turdus,migratorius,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,61,
S17,5/6/2024,08:46:00,21,2,,1,09:03:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,61,
S17,5/6/2024,08:46:00,21,2,,1,09:03:00,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,Silver maple,Acer saccharinum,Acer,saccharinum,61,
S17,5/6/2024,08:46:00,21,2,,1,09:04:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,61,
S17,5/6/2024,08:46:00,21,2,,1,09:05:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Inactive rest,Inactive rest,Silver maple,Acer saccharinum,Acer,saccharinum,61,
S17,5/6/2024,08:46:00,21,2,,1,09:05:00,AMRO,Turdus migratorius,Turdus,migratorius,Inactive rest,Inactive rest,Norway maple,Acer platanoides,Acer,platanoides,45,
S17,5/6/2024,08:46:00,21,2,,1,09:05:00,AMRO,Turdus migratorius,Turdus,migratorius,Gape,Foraging,Ground,NA,NA,NA,NA,
S17,5/6/2024,08:46:00,21,2,,1,09:06:00,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,61,
S11,10/6/2024,07:42:00,14,3,,4,07:54:00,AMRO,Turdus migratorius,Turdus,migratorius,Gape,Foraging,Ground,NA,NA,NA,NA,
S11,10/6/2024,07:42:00,14,3,,4,07:55:00,CHSP,Spizella passerina,Spizella,passerina,Glean,Foraging,White elm,Ulmus americana,Ulmus,americana,82,
S11,10/6/2024,07:42:00,14,3,,4,07:55:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
S11,10/6/2024,07:42:00,14,3,,4,07:57:00,CHSP,Spizella passerina,Spizella,passerina,Glean,Foraging,White elm,Ulmus americana,Ulmus,americana,82,
S11,10/6/2024,07:42:00,14,3,,4,07:58:00,CHSP,Spizella passerina,Spizella,passerina,Vocalising,Vocalisation,White elm,Ulmus americana,Ulmus,americana,82,
S05,10/6/2024,08:10:00,14,3,,3,08:28:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Norway maple,Acer platanoides,Acer,platanoides,45,
S05,10/6/2024,08:10:00,14,3,,3,08:28:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Norway maple,Acer platanoides,Acer,platanoides,45,
S05,10/6/2024,08:10:00,14,3,,3,08:28:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Norway maple,Acer platanoides,Acer,platanoides,45,
S05,10/6/2024,08:10:00,14,3,,3,08:28:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Norway maple,Acer platanoides,Acer,platanoides,45,
S05,10/6/2024,08:10:00,14,3,,3,08:29:00,AMRO,Turdus migratorius,Turdus,migratorius,Inactive rest,Inactive rest,Norway maple,Acer platanoides,Acer,platanoides,29,
S14,10/6/2024,09:11:00,15,3,,3,09:21:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Littleleaf linden,Tilia cordata,Tilia,cordata,56,
S14,10/6/2024,09:11:00,15,3,,3,09:21:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Littleleaf linden,Tilia cordata,Tilia,cordata,52,
S14,10/6/2024,09:11:00,15,3,,3,09:21:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Littleleaf linden,Tilia cordata,Tilia,cordata,52,
S14,10/6/2024,09:11:00,15,3,,3,09:28:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Inactive rest,Inactive rest,Littleleaf linden,Tilia cordata,Tilia,cordata,52,
S21,11/6/2024,07:05:00,12,2,,4,07:11:00,CHSP,Spizella passerina,Spizella,passerina,Vocalising,Vocalisation,Blue spruce,Picea pungens,Picea,pungens,7,
S21,11/6/2024,07:05:00,12,2,,4,07:12:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,68,
S21,11/6/2024,07:05:00,12,2,,4,07:17:00,AMRO,Turdus migratorius,Turdus,migratorius,Inactive rest,Inactive rest,Silver maple,Acer saccharinum,Acer,saccharinum,68,
S21,11/6/2024,07:05:00,12,2,,4,07:20:00,CEDW,Bombycilla cedrorum,Bombycilla,cedrorum,Inactive rest,Inactive rest,Silver maple,Acer saccharinum,Acer,saccharinum,65,
S21,11/6/2024,07:05:00,12,2,,4,07:20:00,CEDW,Bombycilla cedrorum,Bombycilla,cedrorum,Inactive rest,Inactive rest,Norway maple,Acer platanoides,Acer,platanoides,30,
S03,11/6/2024,07:43:00,12,3,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
S08,13/6/2024,07:21:00,15,1,,1,07:30:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Ground,NA,NA,NA,NA,
S08,13/6/2024,07:21:00,15,1,,1,07:32:00,WBNU,Sita carolinensis,Sita,carolinensis,Vocalising,Vocalisation,Norway maple,Acer platanoides,Acer,platanoides,73,
S08,13/6/2024,07:21:00,15,1,,1,07:32:00,WBNU,Sita carolinensis,Sita,carolinensis,Peck,Foraging,Norway maple,Acer platanoides,Acer,platanoides,73,
S08,13/6/2024,07:21:00,15,1,,1,07:35:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Norway maple,Acer platanoides,Acer,platanoides,73,
S08,13/6/2024,07:21:00,15,1,,1,07:39:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Vocalising,Vocalisation,Freeman maple,Acer freemanii,Acer,freemanii,37,
S08,13/6/2024,07:21:00,15,1,,1,07:39:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Vocalising,Vocalisation,Freeman maple,Acer freemanii,Acer,freemanii,37,
S08,13/6/2024,07:21:00,15,1,,1,07:39:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Vocalising,Vocalisation,Freeman maple,Acer freemanii,Acer,freemanii,37,
S20,13/6/2024,07:53:00,16,1,,1,07:55:00,CHSP,Spizella passerina,Spizella,passerina,Vocalising,Vocalisation,Norway maple,Acer platanoides,Acer,platanoides,35,
S12,13/6/2024,09:38:00,19,2,,1,09:42:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,62,
S12,13/6/2024,09:38:00,19,2,,1,09:42:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,62,
S12,13/6/2024,09:38:00,19,2,,1,09:44:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,62,
S12,13/6/2024,09:38:00,19,2,,1,09:46:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,76,
S12,13/6/2024,09:38:00,19,2,,1,09:48:00,AMRO,Turdus migratorius,Turdus,migratorius,Gape,Foraging,Ground,NA,NA,NA,NA,
S12,13/6/2024,09:38:00,19,2,,1,09:48:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Silver maple,Acer saccharinum,Acer,saccharinum,61,
S12,13/6/2024,09:38:00,19,2,,1,09:48:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,61,
S12,13/6/2024,09:38:00,19,2,,1,09:51:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Silver maple,Acer saccharinum,Acer,saccharinum,61,
S12,13/6/2024,09:38:00,19,2,,1,09:53:00,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,Silver maple,Acer saccharinum,Acer,saccharinum,76,
S12,13/6/2024,09:38:00,19,2,,1,09:53:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Silver maple,Acer saccharinum,Acer,saccharinum,76,
S02,19/6/2024,06:58:00,26,1,,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
S16,19/6/2024,08:56:00,28,2,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
S18,20/6/2024,07:16:00,27,2,,1,07:17:00,AMRO,Turdus migratorius,Turdus,migratorius,Gape,Foraging,Ground,NA,NA,NA,NA,
S18,20/6/2024,07:16:00,27,2,,1,07:18:00,CHSP,Spizella passerina,Spizella,passerina,Peck,Foraging,Ground,NA,NA,NA,NA,
S18,20/6/2024,07:16:00,27,2,,1,07:19:00,CHSP,Spizella passerina,Spizella,passerina,Inactive rest,Inactive rest,Honey locust,Gleditsia triacanthos,Gleditsia,triacanthos,5,
S18,20/6/2024,07:16:00,27,2,,1,07:19:00,CHSP,Spizella passerina,Spizella,passerina,Inactive rest,Inactive rest,Honey locust,Gleditsia triacanthos,Gleditsia,triacanthos,5,
S18,20/6/2024,07:16:00,27,2,,1,07:21:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Honey locust,Gleditsia triacanthos,Gleditsia,triacanthos,5,
S18,20/6/2024,07:16:00,27,2,,1,07:21:00,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
S04,20/6/2024,08:14:00,28,2,,1,08:14:00,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,Honey locust,Gleditsia triacanthos,Gleditsia,triacanthos,37,
S04,20/6/2024,08:14:00,28,2,,1,08:19:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Gape,Foraging,Ground,NA,NA,NA,NA,
S04,20/6/2024,08:14:00,28,2,,1,08:19:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Gape,Foraging,Ground,NA,NA,NA,NA,
S04,20/6/2024,08:14:00,28,2,,1,08:20:00,BCCH,Poecile atricapillus,Poecile,atricapillus,Glean,Foraging,Silver maple,Acer saccharinum,Acer,saccharinum,77,
S04,20/6/2024,08:14:00,28,2,,1,08:21:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Gape,Foraging,Ground,NA,NA,NA,NA,
S04,20/6/2024,08:14:00,28,2,,1,08:22:00,BCCH,Poecile atricapillus,Poecile,atricapillus,Glean,Foraging,Silver maple,Acer saccharinum,Acer,saccharinum,77,
S04,20/6/2024,08:14:00,28,2,,1,08:22:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Inactive rest,Inactive rest,Silver maple,Acer saccharinum,Acer,saccharinum,77,
S04,20/6/2024,08:14:00,28,2,,1,08:22:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Gape,Foraging,Ground,NA,NA,NA,NA,
S04,20/6/2024,08:14:00,28,2,,1,08:23:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Inactive rest,Inactive rest,Silver maple,Acer saccharinum,Acer,saccharinum,85,
S04,20/6/2024,08:14:00,28,2,,1,08:24:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Silver maple,Acer saccharinum,Acer,saccharinum,85,
S04,20/6/2024,08:14:00,28,2,,1,08:27:00,EUST,Sturnus vulgaris,Sturnus,vulgaris,Bill wipe,Grooming,Silver maple,Acer saccharinum,Acer,saccharinum,77,
