"Code","Date","Time","Temperature","Wind","Noise","Cloud","Time.obs","Bird.code","Bird.sci","Bird.gen","Bird.sp","Behaviour","Behaviour.type","Plant.common","Plant.sci","Plant.genus","Plant.sp","DBH","Notes","Landtype"
"Y31","24/4/2025","07:12:00",5,2,2,1,"07:25:00","HOSP","Passer domesticus","Passer","domesticus","Preening","Grooming","White cedar","Thuja occidentalis","Thuja","occidentalis",180,"Hedge","yard"
"Y31","24/4/2025","07:12:00",5,2,2,1,"07:28:00","RCKI","Corthylio calendula","Corthylio","calendula","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",180,"Hedge","yard"
"Y31","24/4/2025","07:12:00",5,2,2,1,"07:29:00","SCJU","Junco hyemalis","Junco","hyemalis","Peck","Foraging","Ground",NA,NA,NA,NA,"","yard"
"Y31","24/4/2025","07:12:00",5,2,2,1,"07:29:00","SCJU","Junco hyemalis","Junco","hyemalis","Peck","Foraging","Ground",NA,NA,NA,NA,"","yard"
"Y31","24/4/2025","07:12:00",5,2,2,1,"07:29:00","SCJU","Junco hyemalis","Junco","hyemalis","Peck","Foraging","Ground",NA,NA,NA,NA,"","yard"
"Y31","24/4/2025","07:12:00",5,2,2,1,"07:30:00","SCJU","Junco hyemalis","Junco","hyemalis","Vocalising","Vocalisation","Norway maple","Acer platanoides","Acer","platanoides",45,"Righmost tree","yard"
"Y31","24/4/2025","07:12:00",5,2,2,1,"07:31:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",43,"Middle tree","yard"
"Y31","24/4/2025","07:12:00",5,2,2,1,"07:31:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",180,"Hedge","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:44:00","NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Collecting nesting materials","Reproduction","Ground",NA,NA,NA,NA,"","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:44:00","SOSP","Melospiza melodia","Melospiza","melodia","Peck","Foraging","Ground",NA,NA,NA,NA,"","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:45:00","NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",7,"Front yard, left side of house","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:45:00","NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",7,"Front yard, left side of house","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:46:00","HETH","Catharus guttatus","Catharus","guttatus","Inactive rest","Inactive rest","Beauty bush","Linnaea amabilis","Linnaea","amabilis",15,"","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:46:00","HETH","Catharus guttatus","Catharus","guttatus","Peck","Foraging","Ground",NA,NA,NA,NA,"","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:48:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","Nootka cypress","Chamaecyparis nootkatensis","Chamaecyparis","nootkatensis",15,"What latin name was used last year?","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:50:00","RCKI","Corthylio calendula","Corthylio","calendula","Vocalising","Vocalisation","White cedar","Thuja occidentalis","Thuja","occidentalis",60,"~3m tall","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:52:00","SCJU","Junco hyemalis","Junco","hyemalis","Peck","Foraging","Ground",NA,NA,NA,NA,"","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:52:00","SCJU","Junco hyemalis","Junco","hyemalis","Peck","Foraging","Ground",NA,NA,NA,NA,"","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:52:00","SCJU","Junco hyemalis","Junco","hyemalis","Peck","Foraging","Ground",NA,NA,NA,NA,"","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:53:00","SCJU","Junco hyemalis","Junco","hyemalis","Glean","Foraging","Nootka cypress","Chamaecyparis nootkatensis","Chamaecyparis","nootkatensis",15,"","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:53:00","RCKI","Corthylio calendula","Corthylio","calendula","Vocalising","Vocalisation","Nootka cypress","Chamaecyparis nootkatensis","Chamaecyparis","nootkatensis",15,"","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:53:00","RCKI","Corthylio calendula","Corthylio","calendula","Glean","Foraging","Nootka cypress","Chamaecyparis nootkatensis","Chamaecyparis","nootkatensis",15,"","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:54:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","Nootka cypress","Chamaecyparis nootkatensis","Chamaecyparis","nootkatensis",15,"","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:54:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","Nootka cypress","Chamaecyparis nootkatensis","Chamaecyparis","nootkatensis",15,"","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:54:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","Ground",NA,NA,NA,NA,"Hop","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:54:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","Ground",NA,NA,NA,NA,"Hop","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:56:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","Nootka cypress","Chamaecyparis nootkatensis","Chamaecyparis","nootkatensis",15,"","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:58:00","RCKI","Corthylio calendula","Corthylio","calendula","Sally","Foraging","Burning bush","Euonymus alatus","Euonymous","alatus",10,"Check tree species. Photo on Jess' phone","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:59:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","Nootka cypress","Chamaecyparis nootkatensis","Chamaecyparis","nootkatensis",15,"","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:59:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","Nootka cypress","Chamaecyparis nootkatensis","Chamaecyparis","nootkatensis",15,"","yard"
"Y03","24/4/2025","07:44:00",6,2,1,1,"07:59:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","Nootka cypress","Chamaecyparis nootkatensis","Chamaecyparis","nootkatensis",15,"Heard: WTSP, WBNU, AMGO, HAWO, DOWO, AMRO, AMCR, HOSP, EUST, SOSP, RCKI, SCJU","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:10:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",10,"Front yard, left side of house","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:10:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","White cedar","Thuja occidentalis","Thuja","occidentalis",10,"Front yard, left side of house","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:10:00","SCJU","Junco hyemalis","Junco","hyemalis","Peck","Foraging","Ground",NA,NA,NA,NA,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:10:00","SCJU","Junco hyemalis","Junco","hyemalis","Peck","Foraging","Ground",NA,NA,NA,NA,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:10:00","YBSA","Sphyrapicus varius","Sphyrapicus","varius","Glean","Foraging","Siberian elm","Ulmus pumila","Ulmus","pumila",69,"Present for entirety of survey","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:10:00","YBSA","Sphyrapicus varius","Sphyrapicus","varius","Peck","Foraging","Siberian elm","Ulmus pumila","Ulmus","pumila",69,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:11:00","SCJU","Junco hyemalis","Junco","hyemalis","Peck","Foraging","Ground",NA,NA,NA,NA,"Front yard","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:11:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","European crab apple","Malus sylvestris","Malus","sylvestris",37,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:11:00","SCJU","Junco hyemalis","Junco","hyemalis","Bill wipe","Grooming","European crab apple","Malus sylvestris","Malus","sylvestris",37,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:12:00","AMRO","Turdus migratorius","Turdus","migratorius","Preening","Grooming","European crab apple","Malus sylvestris","Malus","sylvestris",37,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:13:00","NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Inactive rest","Inactive rest","Red spruce","Picea rubens","Picea","rubens",51,"Left Norway spruce. Do we know that this is a Norway spruce?","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:14:00","SCJU","Junco hyemalis","Junco","hyemalis","Peck","Foraging","European crab apple","Malus sylvestris","Malus","sylvestris",37,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:14:00","SCJU","Junco hyemalis","Junco","hyemalis","Peck","Foraging","European crab apple","Malus sylvestris","Malus","sylvestris",37,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:16:00","HOSP","Passer domesticus","Passer","domesticus","Bill wipe","Grooming","Red spruce","Picea rubens","Picea","rubens",51,"Left Norway spruce. Do we know that this is a Norway spruce?","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:17:00","HOSP","Passer domesticus","Passer","domesticus","Glean","Foraging","Red spruce","Picea rubens","Picea","rubens",51,"Left Norway spruce. Do we know that this is a Norway spruce?","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:17:00","SCJU","Junco hyemalis","Junco","hyemalis","Glean","Foraging","Siberian elm","Ulmus pumila","Ulmus","pumila",69,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:17:00","SCJU","Junco hyemalis","Junco","hyemalis","Glean","Foraging","Siberian elm","Ulmus pumila","Fraxinus","americana",69,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:18:00","RCKI","Corthylio calendula","Corthylio","calendula","Vocalising","Vocalisation","Red spruce","Picea rubens","Picea","rubens",51,"Left Norway spruce. Do we know that this is a Norway spruce?","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:19:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","Red spruce","Picea rubens","Picea","rubens",51,"Left Norway spruce. Do we know that this is a Norway spruce?","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:19:00","GCKI","Regulus satrapa","Regulus","satrapa","Glean","Foraging","Siberian elm","Ulmus pumila","Ulmus","pumila",69,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:20:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","White spruce","Picea glauca","Picea","glauca",46,"Right Norway spruce. Do we know that this is a Norway spruce?","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:21:00","SCJU","Junco hyemalis","Junco","hyemalis","Glean","Foraging","European crab apple","Malus sylvestris","Malus","sylvestris",37,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:21:00","SCJU","Junco hyemalis","Junco","hyemalis","Glean","Foraging","European crab apple","Malus sylvestris","Malus","sylvestris",37,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:21:00","RCKI","Corthylio calendula","Corthylio","calendula","Glean","Foraging","Siberian elm","Ulmus pumila","Ulmus","pumila",69,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:21:00","RCKI","Corthylio calendula","Corthylio","calendula","Glean","Foraging","Siberian elm","Ulmus pumila","Fraxinus","americana",69,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:22:00","BCCH","Poecile atricapillus","Poecile","atricapillus","Vocalising","Vocalisation","Red spruce","Picea rubens","Picea","rubens",51,"Left Norway spruce. Do we know that this is a Norway spruce?","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:22:00","WIWR","Troglodytes hiemalis","Troglodytes","hiemalis","Glean","Foraging","Ground",NA,NA,NA,NA,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:23:00","HOSP","Passer domesticus","Passer","domesticus","Vocalising","Vocalisation","White spruce","Picea glauca","Picea","glauca",46,"Right Norway spruce. Do we know that this is a Norway spruce?","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:23:00","HOSP","Passer domesticus","Passer","domesticus","Inactive rest","Inactive rest","White spruce","Picea glauca","Picea","glauca",46,"Right Norway spruce. Do we know that this is a Norway spruce?","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:24:00","WIWR","Troglodytes hiemalis","Troglodytes","hiemalis","Glean","Foraging","White cedar","Thuja occidentalis","Thuja","occidentalis",46,"Small little hedge rows on the left","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:26:00","RCKI","Corthylio calendula","Corthylio","calendula","Preening","Grooming","White spruce","Picea glauca","Picea","glauca",46,"Right Norway spruce. Do we know that this is a Norway spruce?","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:27:00","YBSA","Sphyrapicus varius","Sphyrapicus","varius","Hammer","Foraging","Siberian elm","Ulmus pumila","Ulmus","pumila",69,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:28:00","SCJU","Junco hyemalis","Junco","hyemalis","Glean","Foraging","European crab apple","Malus sylvestris","Malus","sylvestris",37,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:28:00","SCJU","Junco hyemalis","Junco","hyemalis","Glean","Foraging","European crab apple","Malus sylvestris","Malus","sylvestris",37,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:28:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","European crab apple","Malus sylvestris","Malus","sylvestris",37,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:28:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","European crab apple","Malus sylvestris","Malus","sylvestris",37,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:28:00","DOWO","Dryobates pubescens","Dryobates","pubescens","Peck","Foraging","Siberian elm","Ulmus pumila","Ulmus","pumila",69,"","yard"
"Y18","24/4/2025","08:10:00",7,2,2,1,"08:29:00","RCKI","Corthylio calendula","Corthylio","calendula","Glean","Foraging","Red spruce","Picea rubens","Picea","rubens",51,"Left Norway spruce. Do we know that this is a Norway spruce?","yard"
"S02","24/4/2025","08:58:00",8,2,2,1,"09:00:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",90,"1st tree","street"
"S02","24/4/2025","08:58:00",8,2,2,1,"09:05:00","SCJU","Junco hyemalis","Junco","hyemalis","Glean","Foraging","Silver maple","Acer saccharinum","Acer","saccharinum",102,"2nd tree","street"
"S02","24/4/2025","08:58:00",8,2,2,1,"09:05:00","SCJU","Junco hyemalis","Junco","hyemalis","Vocalising","Vocalisation","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",60,"Bent ash tree","street"
"S02","24/4/2025","08:58:00",8,2,2,1,"09:05:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",60,"Bent ash tree","street"
"S02","24/4/2025","08:58:00",8,2,2,1,"09:05:00","BRCR","Certhia americana","Certhia","americana","Glean","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",60,"Bent ash tree. BRCR present the entire survey.","street"
"S02","24/4/2025","08:58:00",8,2,2,1,"09:07:00","BCCH","Poecile atricapillus","Poecile","atricapillus","Glean","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",60,"Bent ash tree","street"
"S02","24/4/2025","08:58:00",8,2,2,1,"09:10:00","AMCR","Corvus brachyrhynchos","Corvus","brachyrhynchos","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",90,"1st tree","street"
"S02","24/4/2025","08:58:00",8,2,2,1,"09:10:00","SCJU","Junco hyemalis","Junco","hyemalis","Glean","Foraging","Silver maple","Acer saccharinum","Acer","saccharinum",102,"Bigger tree (2nd tree)","street"
"S02","24/4/2025","08:58:00",8,2,2,1,"09:10:00","SCJU","Junco hyemalis","Junco","hyemalis","Glean","Foraging","Silver maple","Acer saccharinum","Acer","saccharinum",102,"Bigger tree (2nd tree)","street"
"S02","24/4/2025","08:58:00",8,2,2,1,"09:12:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",60,"Bent ash tree","street"
"S02","24/4/2025","08:58:00",8,2,2,1,"09:14:00","SCJU","Junco hyemalis","Junco","hyemalis","Glean","Foraging","Silver maple","Acer saccharinum","Acer","saccharinum",90,"Split trunk (1st tree)","street"
"S02","24/4/2025","08:58:00",8,2,2,1,"09:14:00","SCJU","Junco hyemalis","Junco","hyemalis","Vocalising","Vocalisation","Silver maple","Acer saccharinum","Acer","saccharinum",90,"Saw: EAPH on resident's tree","street"
"Y28","24/4/2025","09:26:00",8,2,2,1,"09:28:00","SCJU","Junco hyemalis","Junco","hyemalis","Glean","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",60,"Left tree in corner. Possibly not in backyard?","yard"
"Y28","24/4/2025","09:26:00",8,2,2,1,"09:28:00","SCJU","Junco hyemalis","Junco","hyemalis","Glean","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",60,"Left tree in corner. Possibly not in backyard?","yard"
"Y28","24/4/2025","09:26:00",8,2,2,1,"09:28:00","SCJU","Junco hyemalis","Junco","hyemalis","Peck","Foraging","Ground",NA,NA,NA,NA,"","yard"
"Y28","24/4/2025","09:26:00",8,2,2,1,"09:28:00","SCJU","Junco hyemalis","Junco","hyemalis","Peck","Foraging","Ground",NA,NA,NA,NA,"","yard"
"Y28","24/4/2025","09:26:00",8,2,2,1,"09:28:00","SCJU","Junco hyemalis","Junco","hyemalis","Peck","Foraging","Ground",NA,NA,NA,NA,"","yard"
"Y28","24/4/2025","09:26:00",8,2,2,1,"09:28:00","SCJU","Junco hyemalis","Junco","hyemalis","Peck","Foraging","Ground",NA,NA,NA,NA,"","yard"
"Y28","24/4/2025","09:26:00",8,2,2,1,"09:30:00","HOSP","Passer domesticus","Passer","domesticus","Peck","Foraging","Trumpet honeysuckle","Lonicera sempervirens","Lonicera","sempervirens",NA,"Vine","yard"
"Y28","24/4/2025","09:26:00",8,2,2,1,"09:30:00","HOSP","Passer domesticus","Passer","domesticus","Collecting nesting materials","Reproduction","Trumpet honeysuckle","Lonicera sempervirens","Lonicera","sempervirens",NA,"Left tree","yard"
"Y28","24/4/2025","09:26:00",8,2,2,1,"09:32:00","YBSA","Sphyrapicus varius","Sphyrapicus","varius","Hammer","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",60,"Left tree in corner. Possibly not in backyard?","yard"
"Y28","24/4/2025","09:26:00",8,2,2,1,"09:33:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",60,"Left tree","yard"
"Y28","24/4/2025","09:26:00",8,2,2,1,"09:35:00","SCJU","Junco hyemalis","Junco","hyemalis","Peck","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",60,"Left tree","yard"
"Y28","24/4/2025","09:26:00",8,2,2,1,"09:35:00","SCJU","Junco hyemalis","Junco","hyemalis","Peck","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",60,"Left tree","yard"
"Y28","24/4/2025","09:26:00",8,2,2,1,"09:37:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",76,"Right tree (tall tree)","yard"
"Y28","24/4/2025","09:26:00",8,2,2,1,"09:40:00","BCCH","Poecile atricapillus","Poecile","atricapillus","Vocalising","Vocalisation","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",60,"Left tree in corner. Possibly not in backyard?","yard"
"Y28","24/4/2025","09:26:00",8,2,2,1,"09:44:00","RCKI","Corthylio calendula","Corthylio","calendula","Glean","Foraging","Red ash","Fraxinus pennsylvanica","Fraxinus","pennsylvanica",60,"Left tree. Dogs in yard.","yard"
"Y44","24/4/2025","09:55:00",9,2,1,1,"10:00:00","SCJU","Junco hyemalis","Junco","hyemalis","Peck","Foraging","Silver maple","Acer saccharinum","Acer","saccharinum",180,"Heard: AMRO, AMGO, NOCA, HAWO, BCCH, WTSP, YBSA","yard"
"Y44","24/4/2025","09:55:00",9,2,1,1,"10:01:00","AMRO","Turdus migratorius","Turdus","migratorius","Vocalising","Vocalisation","Canada yew","Taxus canadensis","Taxus","canadensis",102,"Larger conifer in front","yard"
"Y44","24/4/2025","09:55:00",9,2,1,1,"10:03:00","AMRO","Turdus migratorius","Turdus","migratorius","Inactive rest","Inactive rest","Canada yew","Taxus canadensis","Taxus","canadensis",102,"Smaller conifer in front","yard"
"Y44","24/4/2025","09:55:00",9,2,1,1,"10:10:00","NOCA","Cardinalis cardinalis","Cardinalis","cardinalis","Vocalising","Vocalisation","Silver maple","Acer saccharinum","Acer","saccharinum",180,"","yard"
"Y44","24/4/2025","09:55:00",9,2,1,1,"10:10:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",180,"","yard"
"Y44","24/4/2025","09:55:00",9,2,1,1,"10:13:00","SCJU","Junco hyemalis","Junco","hyemalis","Unknown","Unknown","Canada yew","Taxus canadensis","Taxus","canadensis",86,"","yard"
"Y44","24/4/2025","09:55:00",9,2,1,1,"10:13:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","Canada yew","Taxus canadensis","Taxus","canadensis",102,"Larger conifer in front","yard"
"S17","28/4/2025","07:28:00",14,2,3,1,"07:30:00","Unknown","Unknown","Unknown","Unknown","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",61,"Tree 3","street"
"S17","28/4/2025","07:28:00",14,2,3,1,"07:35:00","SCJU","Junco hyemalis","Junco","hyemalis","Inactive rest","Inactive rest","Silver maple","Acer saccharinum","Acer","saccharinum",68,"Tree 1","street"
"S17","28/4/2025","07:28:00",14,2,3,1,"07:40:00","RCKI","Corthylio calendula","Corthylio","calendula","Glean","Foraging","Silver maple","Acer saccharinum","Acer","saccharinum",73,"Tree 6","street"
"S17","28/4/2025","07:28:00",14,2,3,1,"07:40:00","RCKI","Corthylio calendula","Corthylio","calendula","Vocalising","Vocalisation","Silver maple","Acer saccharinum","Acer","saccharinum",73,"Tree 6","street"
"S17","28/4/2025","07:28:00",14,2,3,1,"07:42:00","EUST","Sturnus vulgaris","Sturnus","vulgaris","Inactive rest","Inactive rest","Norway maple","Acer platanoides","Acer","platanoides",45,"Tree 5","street"
"S17","28/4/2025","07:28:00",14,2,3,1,"07:44:00","CHSP","Spizella passerina","Spizella","passerina","Vocalising","Vocalisation","Silver maple","Acer saccharinum","Acer","saccharinum",68,"Tree 1","street"
"S17","28/4/2025","07:28:00",14,2,3,1,"07:46:00","RCKI","Corthylio calendula","Corthylio","calendula","Glean","Foraging","Silver maple","Acer saccharinum","Acer","saccharinum",73,"Tree 6","street"
"S17","28/4/2025","07:28:00",14,2,3,1,"07:46:00","BRCR","Certhia americana","Certhia","americana","Glean","Foraging","Silver maple","Acer saccharinum","Acer","saccharinum",56,"Tree 2","street"
